target_ts_nanos,game_latency_ms,composite_latency_ms,encode_latency_ms,decode_latency_ms,network_latency_ms,decoder_queue_latency_ms,rendering_latency_ms,vsync_queue_latency_ms,total_MTP_latency_ms,enconded_frame_size_bytes,server_framerate_fps,client_framerate_fps,sending_bitrate_mbps,recving_bitrate_mbps,C,C_effective,gaze_variance_magnitude,fixation_confidence,experiment_target_timestamp
9553042894279,3.7827,1.7256,2.9717,5.222813,6.8736997,0.951719,15.936771,25.841604,63.306606,104597,66.58189,71.83628,,,80,77.22281,4887.805993326345,0.00024186564,20260313_175007
9553056796896,1.7965,1.6125001,4.9621,5.316563,5.215933,5.4907303,5.99573,32.97778,63.367836,89995,66.58189,71.666504,,,80,77.97851,4972.201187008566,0.00022810705,20260313_175007
9553070626689,1.8434,1.2213,3.8713999,5.9388027,6.437859,3.771615,2.938698,37.48236,63.50544,72397,64.809654,71.98102,,,80,78.94043,5124.280280601119,0.0002127053,20260313_175007
9553084603099,4.3214,1.6587001,3.6073,5.6923957,5.3367157,0.010052,2.207917,40.45907,63.293545,78243,76.01152,71.83378,,,80,80,5314.276452897661,0.00019797064,20260313_175007
9553098430220,2.6545,1.3504001,4.3329,6.2989073,6.7642837,0.034948,2.435782,39.609406,63.48113,144021,70.03929,71.8435,,,80,80,5459.335923405006,0.00019028316,20260313_175007
9553112354162,2.1499,1.7442,2.9313002,5.153542,6.8317366,0.757448,2.092084,41.83223,63.49244,95366,63.160824,71.8151,,,80,80,5527.2921633848955,0.00018456914,20260313_175007
9553130791870,1.3385999,1.7805,3.0561001,5.323073,5.14277,0.028334,60.3637,0,77.03308,91435,37.857994,31.313183,,,80,80,5231.895797585883,0.0001808877,20260313_175007
9553153929723,1.036,1.6485,3.3381,5.566823,7.5477657,35.306255,4.927657,32.241264,91.61236,82788,37.857994,26.522734,,,80,80,5168.055751476874,0.00017941739,20260313_175007
9553172459725,0.6969,1.3983,3.8462,5.673959,5.515684,66.0135,1.891459,57.513065,142.54906,101047,29.792671,14.395386,40.541466,,80,80,4123.3714449284835,0.00018119096,20260313_175008
9553195665873,3.3625002,1.7302,6.5509,5.881147,5.876141,80.58303,2.0540102,55.027386,161.0653,102513,44.51032,23.940266,,,80,80,3732.897607903713,0.00018903174,20260313_175008
9553214294557,1.3594999,1.5408,3.0487,4.6392713,5.388241,95.709595,2.187708,42.714493,156.5883,40446,32.07976,71.37188,,,80,80,5170.383125667556,0.00019612344,20260313_175008
9553246668779,3.0578,1.6282,3.2553,5.34724,7.418128,73.57204,2.089375,41.789295,138.15738,134067,37.29868,71.85218,,40.541466,80,77.635,6887.4242097785955,0.00023416184,20260313_175008
9553265518976,4.7029,1.9908999,5.7663,5.609792,8.57834,62.830948,2.1972919,41.88157,133.55803,114081,37.29868,71.81014,,,80,75.74511,7952.512855133029,0.0002742065,20260313_175008
9553302923090,1.022,2.1705,5.9919,5.356615,5.8792987,45.83157,1.829063,42.34575,110.42669,104922,33.212883,71.83768,,,80,76.00878,10039.356683676604,0.00026781665,20260313_175008
9553326067311,3.1965,3.6174002,5.7151003,5.312032,7.009491,32.17578,2.2315621,41.967487,101.225365,104048,39.744522,71.81721,,,80,80,11466.618151295423,0.00017961477,20260313_175008
9553349922359,1.5105,2.78,5.9596004,6.05974,17.02636,14.13995,14.03297,30.19518,91.7043,172993,39.744522,71.82517,,,80,80,13524.927445481997,0.00011091728,20260313_175008
9553382677272,2.4524,1.9777,3.9480999,5.122032,7.816906,8.638021,7.001927,36.725914,73.683,115937,36.893017,71.6621,,,80,80,14221.951743634394,0.0000908535,20260313_175008
9553410639238,2.4325998,2.4489,3.5784998,5.367605,7.387032,0.024999999,2.258646,36.18288,59.681164,111730,36.893017,71.85364,,,80,80,15115.03584098911,0.00007393208,20260313_175008
9553438536737,4.8793,2.9613001,3.3883998,5.504272,6.9586577,0.031457998,13.901929,21.993351,59.618664,134293,39.20923,35.91409,,,80,80,16739.68328072716,0.000064066706,20260313_175008
9553461650177,6.4797,2.0292,6.4119,5.110574,6.1067023,0.027343,2.9145322,21.434776,50.51473,90750,39.20923,71.657455,,,80,80,16976.45095756456,0.00006060116,20260313_175008
9553494040915,0.9943,2.2212,3.1341,5.213594,7.7462873,0.019167,1.515625,38.743332,59.587605,109486,35.462627,23.960306,,,80,80,17018.3559339285,0.000058661954,20260313_175008
9553521721099,1.4737,2.2706,3.4827,5.124167,5.372116,0.026615,14.213491,27.850916,59.814304,92022,31.89294,35.915264,,,80,80,16241.47320042028,0.000059131136,20260313_175008
9553544865373,9.6108,2.7666001,5.7672,4.865782,5.439205,0.032343,1.9323959,34.267414,64.68175,95529,31.89294,35.91243,,,80,80,15253.418753509071,0.00006156698,20260313_175008
9553577270650,2.8811,1.9892,2.9740999,5.140105,5.4400287,0.053177,2.210104,39.39104,60.078857,59872,37.52824,35.914593,,,80,80,13465.063329922978,0.000066668596,20260313_175008
9553600385911,3.2599,1.8328,3.4921,5.311406,7.968327,0.030105,2.4489582,40.40237,64.74597,65166,38.27971,35.910965,,,80,80,11357.215159914862,0.00007426075,20260313_175008
9553632768060,3.4944,1.8054,3.9216,5.373334,5.6001644,0.029062,2.9132302,37.100986,60.23817,97200,34.065746,35.91683,,,80,80,7579.592955730868,0.00010147923,20260313_175008
9553660582449,2.9147,2.8816001,3.1479,4.825469,4.63377,0.030104,1.861459,39.83897,60.13397,64069,37.224815,35.907963,,,80,80,4392.8089695145545,0.00014357534,20260313_175008
9553688278334,3.9513,1.4977,3.7256,4.9128647,7.562068,0.025520999,15.156043,23.495745,60.32684,101810,44.557716,35.91422,,,80,71.76729,71.85492769435815,0.00042841164,20260313_175008
9553711419847,3.286,2.0310001,3.1141,5.477553,6.2395782,0.034115,1.856198,29.153513,51.192055,103550,71.158676,71.677315,,,80,65,37.04782681464808,0.011751546,20260313_175008
9553725345161,3.5015998,1.619,5.7052,5.146406,5.445973,0.026874999,1.86599,27.623983,50.935028,86805,78.839485,71.98287,,,80,65,26.232446207566774,0.01999329,20260313_175008
9553739145053,1.3225,1.0353999,3.5900002,5.434115,6.654081,0.034219,14.636668,18.547352,51.254337,91004,57.80314,71.82707,,,80,65,528.3241828990931,0.038706914,20260313_175008
9553757736423,1.1442,2.2473,3.371,4.8225,5.5768237,0.023177,2.794584,40.33189,60.311478,84483,57.80314,35.91241,,,80,65,686.2371069089689,0.03511816,20260313_175008
9553785482311,2.0674,1.3426,5.814,5.0933857,6.4273562,0.025884999,1.556928,38.224457,60.552017,89566,35.594536,35.916355,,,80,67.69677,1707.9554857901574,0.0010091492,20260313_175008
9553813183304,0.6103,2.9227,3.3676999,5.03073,6.1718526,0.032135997,14.403386,28.2187,60.757504,95848,32.49264,35.914135,,,80,70.27501,2715.511405481096,0.0005429606,20260313_175008
9553841009974,3.7391,2.0371,5.9412003,4.975574,5.6993203,0.027187,1.749792,36.502098,60.671368,87533,32.49264,35.912266,,,80,72.92579,3024.7152551219197,0.0003681192,20260313_175008
9553868755732,2.635,2.3305,6.1291,5.084948,9.602328,0.023073,2.2384899,32.754677,60.79812,92142,33.24236,35.916336,,,80,74.436134,3601.726590158734,0.00031104923,20260313_175008
9553901174820,1.4909999,1.8431,6.0517,5.053854,5.0510254,0.025105001,14.557657,22.15104,56.22448,88373,43.844265,35.907703,,,80,75.96656,3992.809663556565,0.00026881977,20260313_175008
9553924370239,1.0003,1.2642,3.2135,4.7955213,4.6556473,0.026614,1.9877089,30.00321,46.9467,69273,43.844265,71.67931,,,80,76.62027,4015.082311349079,0.00025408505,20260313_175008
9553952003115,2.3783998,1.4261,3.7119,4.856563,4.758705,0.04724,1.564531,42.24992,60.993355,83478,34.65736,23.959244,,,80,76.99121,5061.251001278633,0.00024642076,20260313_175008
9553979720589,0.673,2.5267,5.2721996,5.467709,6.1050797,0.044531,14.125314,26.96086,61.175392,124334,38.02339,35.911263,,,80,80,7370.357911804056,0.00017691906,20260313_175008
9554002918247,3.7205,1.9484,5.1735,5.38724,5.209998,0.023698,2.410677,27.97198,51.845993,87787,65.54712,71.68766,,,80,80,7847.224061099354,0.00013932897,20260313_175008
9554016764004,3.7549999,2.0458,4.8897,4.859793,6.084918,0.013228999,2.193489,28.023315,51.865246,92396,65.54712,71.98002,,,80,80,8194.841845447183,0.00012975659,20260313_175008
9554044417177,5.3324003,1.4482,3.2082,4.906251,6.490056,1.830677,13.505365,29.170063,65.89121,88605,41.94156,23.941713,,,80,80,8389.379063497367,0.000119822544,20260313_175008
9554072208742,2.6074998,1.5275,3.7795,5.067866,6.15347,0.0130199995,2.638907,30.223894,52.011658,90365,57.28722,71.82602,,,80,80,8250.270945547807,0.000118174925,20260313_175008
9554090754364,0.4749,2.2522,3.3434,4.644896,6.063616,0.309896,1.651094,42.573765,61.313766,86346,57.28722,35.920174,,,80,80,7812.409762335367,0.00012119346,20260313_175008
9554113946656,3.6181,1.0624001,3.3563,5.039271,5.509399,0.039271,1.906719,31.536434,52.067894,86185,61.01095,71.975,,,80,80,6922.5438632378955,0.00013312495,20260313_175008
9554132443429,1.5155001,1.513,5.6775,4.629323,4.3084292,0.014375,2.172708,41.65126,61.482094,80823,61.01095,35.869297,,,80,80,6048.622932216571,0.0001444347,20260313_175008
9554155649544,0.3416,1.2268001,4.6633997,4.394324,5.474555,0.015260001,2.227084,33.560074,51.9031,67291,43.68491,71.98741,,,80,80,4669.390719403499,0.0001722448,20260313_175008
9554169495692,5.5664,1.3635,3.4953,4.841094,4.901312,1.7775,1.9913551,42.274246,66.21071,59753,55.855312,35.87302,,,80,78.84664,4561.729044972646,0.00021411486,20260313_175008
9554197308567,3.5421999,1.5103999,3.6736999,4.845833,5.315264,0.029323,2.190521,31.230793,52.33803,91919,78.54287,71.95979,,,80,78.2684,4328.3249551278495,0.0002232356,20260313_175008
9554211221328,1.9302,2.7289,3.4333,5.334428,4.463799,0.016563,1.9847909,32.464645,52.356625,71700,72.30919,71.716736,,,80,77.8131,4140.11859793645,0.00023098289,20260313_175008
9554225200844,1.4129001,2.1216002,3.1462,4.734063,5.485916,0.013906,1.926823,33.24221,52.083614,64657,65.75184,71.809166,,,80,77.447815,3930.5310447094225,0.00023759864,20260313_175008
9554238963765,1.6307,1.1414,3.5214999,4.754948,6.481922,0.02026,2.138542,32.749424,52.438694,33314,79.341156,71.82764,30.382809,29.851503,80,76.607666,3686.796689574073,0.00025435383,20260313_175009
9554253005312,0.9561,1.6293999,3.4940999,4.497032,6.150453,0.0136979995,1.9893751,33.403248,52.133404,66413,79.341156,71.83844,,,80,76.13196,3396.404822012377,0.0002649325,20260313_175009
9554271356246,1.1959001,1.3143,3.6838002,4.732865,4.200897,1.292135,2.488646,42.912872,61.821415,54313,57.859657,35.912968,,,80,74.989105,2939.6684782344882,0.00029434232,20260313_175009
9554299125782,1.2050999,1.5227,3.6200001,5.492136,5.107982,0.026354,2.318751,42.538635,61.83166,69510,35.24502,35.9158,,,80,72.83995,2123.801810725057,0.00037199838,20260313_175009
9554322304578,0.7286,1.6534001,3.6432,4.510417,5.169489,0.017396,1.656042,34.834156,52.2127,56642,42.147144,71.97831,,,80,70.67218,1473.7544626681693,0.0005068889,20260313_175009
9554340604918,0.60660005,1.3772,5.0208,5.441927,4.923422,0.017344,16.08021,28.38874,61.856243,69868,34.05832,35.872757,,,80,69.162895,383.1631335358623,0.00067807897,20260313_175009
9554368404087,2.2946,1.8630999,3.8994,5.507709,4.41264,0.078386,2.622135,41.209553,61.887524,53703,34.05832,35.915264,,,80,66.39015,463.92904216073714,0.0017865133,20260313_175009
9554395406035,4.0481997,2.0995998,5.2759,5.138906,5.148177,0.023542,2.777656,37.55689,62.06887,64909,34.03375,35.911747,,,80,66.30094,604.3321322456728,0.0018856867,20260313_175009
9554418681038,4.4158998,1.8163999,3.5534,4.756928,4.638103,1.837188,16.909012,28.57847,66.5054,61540,66.967125,35.914543,,,80,66.57434,707.0864043446502,0.00161152,20260313_175009
9554436714772,0.9777,1.505,3.5101001,5.040885,5.215431,3.911511,7.045991,34.97912,62.185734,37867,66.967125,71.82282,,,80,66.70128,725.5751305544386,0.001509611,20260313_175009
9554464108811,0.8427,1.3945,3.4631,4.538177,5.598139,0.016094,2.283802,30.125656,48.26217,56391,35.619133,71.80885,,,80,66.89568,749.5061202414281,0.0013763201,20260313_175009
9554487082321,1.3146,1.5288,3.5300002,4.86901,4.481289,0.015781999,2.101146,35.001945,52.84257,72225,63.778767,35.914513,,,80,67.00366,774.5027709062276,0.0013119781,20260313_175009
9554500929874,3.5294,1.721,3.7163,4.7318234,4.9256983,0.060884997,2.265157,32.10842,53.05869,39772,72.91606,71.83681,,,80,67.043945,775.8996199537005,0.0012894861,20260313_175009
9554514748815,3.2479,1.0732,3.7321,4.4552608,3.982842,0.044167,2.275834,34.250954,53.062256,32180,72.91606,71.84673,,,80,67.048454,773.3151864630768,0.0012870173,20260313_175009
9554533224222,1.5517999,1.0661,4.1248,6.4902606,5.751832,0.02698,2.047708,41.354065,62.413544,178244,60.066193,35.911087,,,80,67.04035,756.9409572033326,0.0012914637,20260313_175009
9554556483787,1.3685,1.8716,3.3428001,4.7779174,4.928039,0.017188,2.113542,34.5037,52.923283,59858,70.52933,71.82697,,,80,66.97656,726.8199508783898,0.0013275509,20260313_175009
9554570288007,1.8343999,1.3193,4.0223,5.250781,4.3727517,0.019375,2.1202612,34.269302,53.20847,69899,63.14965,71.85182,,,80,66.92174,702.1662228049684,0.0013602237,20260313_175009
9554584196604,3.8036,1.6611999,5.619,4.899063,4.869483,0.69588596,1.9975,43.47942,67.025154,73621,70.14492,35.909042,,,80,66.85043,662.4252926619426,0.0014051971,20260313_175009
9554598034575,4.0707,1.9534,3.4758,4.8814588,4.881091,2.5205731,2.0230742,43.409103,67.215195,70153,78.99206,71.97511,,,80,66.73717,626.6450332660038,0.0014830938,20260313_175009
9554611994195,2.535,1.4618,5.9987,4.876719,4.9188237,1.8503131,2.194844,43.279972,67.11617,70123,64.02622,71.83484,,,80,66.670166,582.9267810183565,0.0015333798,20260313_175009
9554625999959,3.5104,1.8174,3.1103,4.797761,4.890964,3.380625,1.950678,43.565853,67.02399,59168,75.74667,71.8004,,,80,66.5097,526.1955092787,0.0016688932,20260313_175009
9554639916582,3.1394,1.5999,3.1466,4.989844,5.658268,3.098751,2.207031,43.33882,67.17861,45915,91.20925,71.85953,,,80,66.35131,460.8900627659276,0.0018283788,20260313_175009
9554649151531,5.3877997,1.5783,3.4912999,4.730365,5.693695,5.370834,1.810053,43.758743,71.82108,66852,55.439747,71.82926,,,80,66.22882,389.8510303652676,0.0019742907,20260313_175009
9554672328767,0.449,1.4281,4.1231003,5.498282,5.024853,0.619792,16.474272,29.120544,62.73794,71495,37.870754,71.81043,,,80,65.9515,230.17471206465456,0.0024096617,20260313_175009
9554691029901,6.0818,1.1171,3.2412999,4.6576557,7.116729,0.019323,1.911094,33.723057,57.868057,61599,70.51987,71.659386,,,80,65.48067,169.9872558510093,0.00385177,20260313_175009
9554709514374,4.1087,1.9437001,2.7349,4.8647404,4.3335867,0.015416999,2.077239,33.356064,53.43435,48260,85.49567,71.85015,,,80,65.21208,1221.574211944057,0.005848389,20260313_175009
9554723371276,0.7745,1.6172,3.2104,4.875313,6.0498815,0.018229,1.8419269,34.98958,53.377026,75225,70.50346,71.82607,,,80,65.020424,4423.286188591745,0.009281671,20260313_175009
9554737138622,2.2006,1.3851,5.8501,5.838698,5.137327,1.7183341,2.470156,42.944366,67.54469,101310,66.620476,35.913353,,,80,74.88098,9631.276321377582,0.00029746632,20260313_175009
9554750996131,3.4341,1.3163,3.5123,5.151615,5.149072,3.5240629,1.765156,43.650757,67.503365,96444,76.30209,71.98138,,,80,80,14060.603037330087,0.0001239312,20260313_175009
9554764908301,2.3019,1.3327,6.821,6.80198,7.067839,0.018333,8.243073,34.83261,67.41944,237149,82.53004,71.81821,,,80,80,20732.63804101936,0.00008966825,20260313_175009
9554783443195,0.4592,1.0928,3.1369998,4.837397,4.638188,3.1314058,1.996771,43.501984,62.794746,77490,82.53004,71.66909,,,80,80,21977.991364571317,0.00005952399,20260313_175009
9554792659862,2.9897,1.514,3.0598998,4.892813,5.486558,4.040156,2.651876,42.86319,67.49819,91845,79.531715,71.96205,,,80,80,25427.20189636695,0.000048230802,20260313_175009
9554806635154,1.6323,2.1448998,3.2551,5.591199,5.8020244,3.4332812,16.30396,29.219809,67.382576,103111,70.57761,71.8509,,,80,80,31321.344432742906,0.000043150267,20260313_175009
9554820559692,2.6608999,2.7318,5.6025,5.577136,5.669229,2.453229,6.749324,35.972607,67.41672,111131,70.57761,71.660576,,,80,80,32150.47303230923,0.000036268484,20260313_175009
9554834271672,2.8758998,1.8698001,5.8534,6.087449,7.336995,0.016667,3.139271,40.501163,67.68065,107464,65.94044,71.84357,,,80,80,34374.26819661468,0.00003385851,20260313_175009
9554853023199,0.3676,1.6848,3.4561,5.0639067,4.5677514,2.094792,17.285055,28.069183,62.58919,91012,29.716446,71.821594,,,80,80,37203.7227213338,0.000030361143,20260313_175009
9554885339392,0.7206,2.1279001,5.3122997,4.793646,8.355608,0.019271,1.739792,35.030975,58.100094,86804,41.620884,35.915882,,,80,80,39031.65671435247,0.000026878308,20260313_175009
9554903732069,7.125,2.8576999,3.3118,5.325104,5.608471,0.015834,1.9966149,41.697357,67.93788,109570,41.620884,35.911507,,,80,80,40058.48796969809,0.000025619573,20260313_175009
9554936186604,3.1329,2.051,5.8266,6.159844,6.2684083,0.054948,15.454064,24.494705,63.442467,98339,35.938774,35.91066,,,80,80,40708.77735781077,0.0000246431,20260313_175009
9554964009628,2.118,1.9136,6.6445,5.08974,5.560516,0.020885,2.9050531,25.104784,49.357075,100561,35.938774,71.69623,,,80,80,40202.66722575609,0.000024519028,20260313_175009
9554987245893,0.4257,1.5977999,5.0348,5.12974,6.202483,0.016874999,2.102812,33.259804,53.77001,99773,60.23081,35.909435,,,80,80,38792.42588059524,0.000024873352,20260313_175009
9555001016300,4.9033003,2.2531002,4.9504,5.59099,5.501848,0.048854,16.33922,14.667403,54.255116,97991,34.04974,71.98156,,,80,80,34237.20776631162,0.000025777563,20260313_175009
9555033423330,1.8267001,1.1963,5.8058996,5.805782,5.097508,4.280677,2.096094,37.49532,63.60428,85524,43.01871,23.942535,,,80,80,30489.96801848898,0.00002852838,20260313_175009
9555056634227,1.7062999,2.1862001,3.0483,4.64073,4.839045,6.43875,2.197448,42.967327,68.0241,82363,54.17969,35.9501,,,80,80,24550.51736438601,0.000032796597,20260313_175009
9555075123719,2.0876,1.3671,3.2275,5.926407,5.1863947,1.584323,15.717033,28.61462,63.71098,86707,38.476044,71.837166,,,80,80,15591.954843092153,0.000038677656,20260313_175009
9555098348734,4.6572,1.5532,4.8919,6.707761,5.261139,0.036511,2.3634899,28.818527,54.28973,100651,67.468185,71.66745,,,80,80,10437.888898885172,0.00005811969,20260313_175009
9555116959573,0.6202,1.4923999,3.9109,5.510313,5.124106,0.034531,1.814635,31.018152,49.525234,104254,67.468185,71.82571,,,80,80,4794.848959423685,0.000081902326,20260313_175009
9555139971317,2.3971,2.0822,3.5627,5.30448,6.2814393,0.018021,15.94698,18.825172,54.41809,106733,69.188835,35.91511,,,80,72.8548,2196.8958242427407,0.00037132142,20260313_175009
9555153865693,1.4951999,1.9968001,3.3406,5.055885,7.455891,3.9534378,4.848907,40.192345,68.339066,97693,69.188835,35.912903,,,80,71.847534,2249.5381211074327,0.00042360555,20260313_175009
9555167828663,4.3373003,1.6264,4.7743,5.041615,4.504501,5.39323,2.503802,40.138958,68.32011,60830,65.216255,71.82513,,,80,71.35423,2311.6271618414266,0.00045498065,20260313_175009
9555186270840,0.8846,1.4754,3.5152,4.988282,4.895999,6.714063,17.243181,23.930962,63.647686,92364,78.54472,71.81662,,,80,71.58121,2359.6252205511546,0.00043998624,20260313_175009
9555209334406,2.8727002,1.6069,3.6453,5.412136,6.296507,3.806251,2.2433848,42.73679,68.61997,90443,78.54472,35.917324,,,80,71.840416,2346.1812990805893,0.0004240277,20260313_175009
9555223284616,1.6044999,2.1618,3.2814,4.774583,4.768135,7.9568243,2.022448,41.76442,68.33411,83325,50.776886,71.97577,33.761703,,80,71.84735,2305.8894614664696,0.00042361658,20260313_175010
9555241708460,2.7991,2.3967,4.8999,5.49948,6.363885,0.025052,16.896927,25.206976,64.08803,81847,43.372658,71.83071,,34.947784,80,71.68452,2061.6509671074273,0.00043348415,20260313_175010
9555264953166,3.1836,1.5152,5.2964997,5.2043757,5.101784,0.018646,2.928542,31.54051,54.789154,88345,60.840202,71.5023,,,80,71.22111,1953.8835961286768,0.00046425988,20260313_175010
9555283523584,1.1597999,1.1805,4.1382003,4.732605,4.5541573,0.017603999,2.139688,32.09005,50.012604,51907,60.840202,71.99472,,,80,70.78855,1825.3919965788346,0.00049721036,20260313_175010
9555306520587,0.8195,2.3088,3.1046,5.244583,5.75007,0.022292001,2.588542,35.107994,54.94638,78148,71.43367,35.91426,,,80,69.80611,1368.801023883238,0.0005927633,20260313_175010
9555320623244,0.4754,1.2873,3.89,4.6679688,5.584228,0.015209,2.064271,36.50624,54.49062,69336,71.43367,71.84973,,,80,69.103485,1164.3189784667925,0.000687215,20260313_175010
9555338858336,3.6619,2.1575,3.0638,4.880209,4.798155,0.877917,2.6045308,42.16804,64.21205,34183,48.24648,35.90876,,,80,68.160416,1305.0345095309224,0.00087417325,20260313_175010
9555366665166,1.1288999,1.3252,6.2555,5.943491,5.100036,0.020468,17.913025,26.504393,64.19101,111445,40.38397,35.915306,,,80,69.853195,3197.813611835873,0.00058735284,20260313_175010
9555389766887,2.8904,1.8486,3.1166,5.605261,5.514193,0.020781001,2.101823,34.058727,55.156384,102976,67.34097,71.66606,,,80,73.35406,3358.649007787847,0.0003499146,20260313_175010
9555403696316,3.7134001,1.7021,3.1404,5.478074,4.6613927,0.015833,2.876459,33.533443,55.1211,60036,78.07438,71.97681,,,80,74.874695,3808.3356385001393,0.00029765014,20260313_175010
9555417681587,2.6066,1.776,3.436,4.581979,5.0171313,0.014532,16.9487,20.505053,54.88599,41167,77.83555,71.78565,,,80,76.23738,4558.688682519574,0.00026251297,20260313_175010
9555431414879,3.3026,1.5808,3.3978999,4.8846884,4.2495856,6.843803,4.60073,40.252464,69.11257,60920,77.83555,35.92496,,,80,77.48087,4747.679390588745,0.00023698431,20260313_175010
9555445302641,2.7142,1.5395,3.0963,5.538282,5.029376,6.413698,1.745313,43.114113,69.19079,77155,59.689377,71.81067,,,80,78.190056,4906.272513033102,0.00022453151,20260313_175010
9555463875922,0.3257,1.6579001,3.1224,4.936042,5.494366,4.286407,17.364222,27.24706,64.4341,91351,40.484352,71.98409,,,80,79.33567,5247.420152451317,0.00020696345,20260313_175010
9555487058444,2.4411001,1.5257,4.3361,5.383438,5.189445,0.016563,2.077708,34.436428,55.406487,89857,65.27543,71.53026,,,80,80,5266.514464368617,0.00019422558,20260313_175010
9555500952821,4.1334,1.8768,4.9465,4.951146,5.570385,0.018385999,2.658646,31.218155,55.373417,90717,77.04635,71.978546,,,80,80,5241.120702635875,0.00018984285,20260313_175010
9555514869272,3.0182,1.2146001,5.9697,5.023906,4.679377,0.041198,16.345886,19.17398,55.46685,96319,59.685814,71.81547,,,80,80,4917.826836448072,0.0001898501,20260313_175010
9555533379893,1.3318,1.0576,4.0046,5.035521,5.033554,3.6048958,5.76849,38.97143,64.8079,95492,41.503075,35.91382,,,80,80,4967.733753613431,0.00019360762,20260313_175010
9555556618027,0.9327,1.0903001,5.1979,5.099011,5.891862,0.038542,1.884219,35.21725,55.351788,97886,62.206078,71.83322,,,80,79.75071,5270.743163538245,0.00020125852,20260313_175010
9555570412599,4.3339,1.7499001,5.6919,6.0827613,6.845813,1.925469,16.323387,26.609297,69.56243,163120,72.4832,35.913338,,,80,80,10228.308529359783,0.00018969057,20260313_175010
9555584341391,1.5395,1.3501,3.4390001,5.210834,7.106141,10.76422,6.342761,33.716587,69.46914,108704,70.50844,71.67739,,,80,80,11673.72580378444,0.00015642498,20260313_175010
9555598298892,3.3197,1.1919,5.6706,5.644793,5.837697,7.958386,2.690104,37.127884,69.44106,102960,71.04694,71.983444,,,80,80,13108.68801514641,0.00011450227,20260313_175010
9555612057227,3.5012,1.2383,3.8099,5.9874997,7.332269,7.4360433,24.994116,15.294254,69.59359,146370,75.98958,71.81936,,,80,80,17663.6304616932,0.00009775832,20260313_175010
9555626112151,3.0427,1.6753999,3.0527,5.147135,6.723369,21.086617,5.794115,36.851456,83.37349,108839,75.98958,35.91435,,,80,80,18821.25365442943,0.00008065038,20260313_175010
9555640011408,1.5960001,1.9541001,3.0352,5.5075006,5.615899,35.115005,1.895677,42.718838,97.438225,102920,53.998886,35.951702,,,80,80,21504.774979855203,0.00006902258,20260313_175010
9555653886931,1.1083001,1.4606999,3.9591002,5.172761,5.104765,38.2474,17.294846,25.07596,97.42383,110114,83.18914,71.81658,,,80,80,24331.727445689587,0.000060763596,20260313_175010
9555667789746,6.0848002,1.3318,3.3162,5.149063,5.029858,38.36021,4.830938,33.436825,97.539696,119163,83.18914,71.52553,,,80,80,25171.7356212634,0.0000531286,20260313_175010
9555700464025,0.23570001,1.2107,3.0284,5.491615,5.270097,26.093752,2.055,35.630596,79.01587,107593,66.30728,71.97712,,,80,80,25962.704511677504,0.00004543877,20260313_175010
9555709747464,2.9432,1.7408,2.9624,4.9570317,5.8278723,27.595629,14.228803,23.522852,83.77858,99750,74.97545,71.85619,,,80,80,28041.433117415938,0.00004266,20260313_175010
9555723693194,1.4320999,1.2861,3.1331,4.691823,5.7572427,30.520317,4.912813,31.988676,83.72217,87620,74.97545,71.66108,,,80,80,28077.892758718386,0.000041096915,20260313_175010
9555737702096,2.9189,1.2756001,3.7707,5.469792,5.0778737,27.578024,2.088177,35.584587,83.76366,84685,70.04813,71.976295,,,80,80,28060.97129497556,0.000038515303,20260313_175010
9555751711062,4.0393,1.8454,3.4006,4.936355,5.2241797,24.924065,1.9695309,37.215702,83.55514,89144,74.84638,71.83975,,,80,80,27824.02689416769,0.000036959893,20260313_175010
9555765483616,3.1554,1.4710001,3.5745,5.055938,5.639102,23.199118,1.71526,40.14298,83.9533,97478,88.48696,71.80826,,,80,80,27525.912893060427,0.000035660243,20260313_175010
9555779509102,4.231,1.0874,3.0895,4.972813,6.0326743,20.105576,2.912031,41.51559,83.94659,95492,88.48696,71.82962,,,80,80,26864.282169199876,0.000035635418,20260313_175010
9555793497291,3.7056,2.0828998,5.8601003,4.8716154,5.052131,17.728493,1.6119269,42.887638,83.8004,101178,58.047737,71.98094,,,80,80,26292.689352261412,0.00003593887,20260313_175010
9555807324103,0.61039996,1.5969001,3.0066001,5.0212507,5.757924,23.54594,1.893958,42.629906,84.06288,72888,52.16511,71.841896,,,80,80,24733.412877611318,0.000036328085,20260313_175010
9555821396006,3.2586,1.6808,3.2321,4.627396,5.250376,21.166876,1.939115,42.62385,83.77912,73207,52.16511,71.82058,,,80,80,23336.978848935145,0.000037603753,20260313_175010
9555840192080,2.6545,2.2517998,3.164,5.2007303,7.7017846,13.62047,1.895625,42.690533,79.17945,85312,39.769497,71.80512,,,80,80,21679.78311641678,0.000039720333,20260313_175010
9555868065377,1.7974999,1.9556,5.7531,5.619584,5.94177,0.017603999,2.073802,42.47729,65.63625,99683,39.769497,71.85098,,,80,80,19696.739681818406,0.00004381824,20260313_175010
9555905196845,0.3275,2.1988,3.1474,5.600886,7.1638527,0.025625,2.221406,35.825806,56.511272,106995,27.91074,35.87501,,,80,80,13698.359955073029,0.000057574063,20260313_175010
9555928397626,0.44050002,2.5373,3.175,5.445053,5.7658467,0.014375,15.022241,28.545809,60.946125,130390,43.903164,35.91449,,,80,80,4395.356917927765,0.00007891824,20260313_175010
